id,topografi,pekerjaan_utama,prop_pln,bhn_bakar_masak,pemukiman_kumuh,pemukiman_bantaran,jml_paud_tk,jml_sd_sederajat,jml_smp_sederajat,jml_sma_sederajat,jml_akademi_pt,jml_rs_rsb,jml_puskesmas_pustu,jml_poli_dokter,jml_bersalin_bidan,jml_poskesdes_polindes,jml_dr_drg,jml_bank,status
PDS-6449,3,7,1.0,2,2,2,4,2,0,0,0,0,0,0,0,0,0,0,KELURAHAN
PDS-3691,3,1,1.0,2,2,0,6,3,0,0,0,0,0,0,0,0,0,0,DESA
PDS-6629,1,1,1.0,2,2,2,4,2,0,0,0,0,1,0,1,0,0,0,DESA
PDS-24164,3,1,1.0,2,2,1,4,4,0,0,0,0,1,1,0,1,9,0,DESA
PDS-18806,3,4,1.0,2,2,1,0,2,0,0,0,0,1,0,0,1,0,0,DESA
PDS-11322,3,1,1.0,2,2,2,2,1,1,0,1,0,1,0,0,1,1,1,DESA
PDS-5590,1,7,1.0,2,2,0,0,1,0,0,0,0,0,0,1,1,0,0,DESA
PDS-2421,3,1,1.0,2,2,1,4,3,0,0,0,0,0,1,1,2,2,0,DESA
PDS-3674,3,4,1.0,2,2,2,2,2,1,0,0,0,0,2,1,1,2,0,DESA
PDS-1748,3,4,1.0,2,1,1,0,2,3,0,0,0,0,1,0,1,1,0,DESA
PDS-20728,1,1,1.0,5,2,2,6,4,1,0,0,0,1,0,2,0,0,0,DESA
PDS-2752,3,1,1.0,3,2,1,10,5,1,0,0,0,1,0,2,1,0,0,DESA
PDS-11100,3,1,0.9975837072833966,2,2,2,6,6,2,2,0,0,0,2,3,1,1,0,DESA
PDS-10070,3,3,1.0,2,1,1,4,3,1,1,0,0,0,3,5,0,1,0,DESA
PDS-14446,3,6,1.0,2,2,2,4,7,2,5,1,1,0,25,8,0,24,0,KELURAHAN
PDS-2167,3,1,1.0,2,2,2,2,1,0,0,0,0,1,0,0,0,0,0,DESA
PDS-1289,3,1,1.0,2,2,0,6,2,1,1,0,0,1,0,1,0,0,0,DESA
PDS-4822,3,4,1.0,2,2,0,2,0,0,0,0,0,0,3,0,1,8,0,KELURAHAN
PDS-0275,1,1,1.0,2,2,2,6,4,0,0,0,0,0,1,1,2,0,0,DESA
PDS-14128,3,6,1.0,2,1,2,28,5,1,2,3,2,0,5,2,2,7,1,KELURAHAN
PDS-22445,3,4,1.0,3,1,1,10,4,4,4,2,1,0,2,1,0,16,7,KELURAHAN
PDS-19141,1,1,1.0,5,2,2,4,2,1,0,0,0,1,0,3,1,0,0,DESA
PDS-10245,3,1,1.0,2,2,2,6,3,0,0,0,0,0,0,1,1,0,0,DESA
PDS-18895,3,6,0.9996619337390128,2,2,2,24,5,2,3,1,0,1,6,2,0,9,5,DESA
PDS-17702,1,3,1.0,2,2,2,2,2,0,0,0,0,0,0,1,1,0,0,DESA
PDS-8029,3,1,1.0,2,2,2,2,3,1,0,0,0,0,2,1,1,2,2,DESA
PDS-23567,2,1,1.0,2,1,2,12,7,3,2,0,0,1,0,2,0,0,0,DESA
PDS-7132,3,1,1.0,5,2,2,6,4,1,0,0,0,1,0,1,2,0,0,DESA
PDS-7517,3,4,1.0,2,1,2,6,9,0,3,1,0,1,9,4,1,6,2,DESA
PDS-18569,3,1,1.0,2,2,1,4,3,3,1,0,0,1,0,1,0,0,0,DESA
PDS-10428,1,1,1.0,2,2,2,4,1,0,0,0,0,0,0,1,1,0,0,DESA
PDS-14007,3,1,1.0,2,2,2,2,2,0,0,0,0,0,0,3,2,0,0,DESA
PDS-2301,3,1,1.0,2,2,2,6,2,0,0,0,0,1,0,0,1,0,0,DESA
PDS-4689,3,4,1.0,2,1,2,3,2,1,2,1,0,0,1,1,1,1,4,KELURAHAN
PDS-21047,1,1,1.0,2,2,2,8,7,2,0,0,0,1,0,2,0,0,0,DESA
PDS-16273,1,1,1.0,2,2,0,2,1,0,0,0,0,1,0,1,0,0,0,DESA
PDS-19669,3,1,1.0,5,2,0,4,2,1,0,0,0,1,2,2,1,2,0,DESA
PDS-22566,3,3,1.0,2,1,1,20,10,2,1,0,0,11,0,6,2,0,0,KELURAHAN
PDS-11626,1,1,1.0,5,2,2,8,5,2,1,0,0,1,0,1,1,0,0,DESA
PDS-11216,3,1,1.0,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,DESA
PDS-17680,3,1,1.0,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,DESA
PDS-17337,3,3,1.0,2,2,0,8,3,1,0,0,0,0,7,3,0,1,0,DESA
PDS-1123,3,4,1.0,2,2,1,4,0,0,1,2,0,1,8,0,0,0,19,KELURAHAN
PDS-2529,1,1,1.0,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,DESA
PDS-1228,3,1,1.0,2,1,0,4,4,5,3,0,0,0,1,1,0,1,2,DESA
PDS-4161,3,1,1.0,2,2,2,2,3,0,0,0,0,0,0,2,1,0,0,DESA
PDS-23267,3,1,1.0,2,2,2,23,5,1,1,0,0,0,0,0,0,1,0,DESA
PDS-14798,3,1,0.9832869080779945,2,2,0,2,2,1,0,0,0,1,0,1,0,0,0,DESA
PDS-19571,3,1,1.0,2,2,2,5,2,0,0,0,0,0,0,1,1,0,0,DESA
PDS-20998,1,1,1.0,2,2,2,0,2,0,0,0,0,0,0,1,1,0,0,DESA
PDS-15429,3,1,1.0,2,2,2,4,3,0,0,0,0,0,0,3,1,0,0,DESA
PDS-15022,3,1,1.0,2,2,2,0,2,1,0,0,0,1,0,1,1,0,0,DESA
PDS-13288,3,3,1.0,2,2,1,4,2,1,1,0,0,0,0,1,1,0,0,DESA
PDS-20593,3,1,1.0,2,2,2,0,1,1,1,0,0,0,0,1,0,0,0,DESA
PDS-10981,3,1,1.0,5,2,2,8,4,0,0,0,0,1,0,1,0,0,0,DESA
PDS-10319,1,1,1.0,5,2,2,4,3,2,0,0,0,0,0,1,1,1,0,DESA
PDS-6291,3,1,1.0,2,2,2,0,6,3,2,0,0,0,0,1,1,0,0,DESA
PDS-13301,3,1,1.0,5,2,2,10,4,1,2,0,0,2,1,2,1,0,0,DESA
PDS-14609,3,1,1.0,2,2,2,2,1,1,0,0,0,0,0,1,1,0,0,DESA
PDS-5551,3,1,1.0,2,2,2,12,4,1,1,0,0,1,1,2,1,2,0,DESA
PDS-22793,3,1,1.0,2,2,0,8,4,1,2,0,0,0,1,4,1,0,0,DESA
PDS-20748,3,3,1.0,3,2,2,0,0,0,0,0,0,0,0,0,1,0,0,KELURAHAN
PDS-9202,3,1,1.0,2,2,2,0,1,0,1,0,0,0,0,1,2,0,0,DESA
PDS-13703,3,1,1.0,2,2,0,4,2,0,1,0,0,0,0,1,1,0,0,DESA
PDS-1669,3,6,1.0,2,2,2,10,9,2,0,0,0,1,1,2,0,2,0,KELURAHAN
PDS-2271,3,1,1.0,2,2,0,6,2,1,1,0,0,0,0,1,2,0,0,DESA
PDS-24697,1,1,1.0,5,2,2,0,2,0,0,0,0,0,0,0,1,0,0,DESA
PDS-15390,3,1,1.0,2,2,2,2,5,2,2,0,0,0,1,1,0,0,0,DESA
PDS-14481,3,1,1.0,2,2,2,4,2,1,0,0,0,0,0,1,1,0,0,DESA
PDS-10330,3,3,1.0,3,2,0,14,5,1,1,0,0,0,4,4,0,5,0,KELURAHAN
PDS-7835,3,1,1.0,2,2,2,2,3,1,0,0,0,0,0,1,2,0,0,DESA
PDS-1476,3,3,1.0,2,2,0,14,8,1,1,0,0,0,5,8,0,4,0,DESA
PDS-6463,1,1,0.9980392156862745,2,2,2,2,2,0,0,0,0,1,0,1,0,0,0,DESA
PDS-18824,3,1,1.0,2,2,0,2,1,1,0,0,0,0,1,1,1,1,0,DESA
PDS-12725,3,1,1.0,2,2,0,6,2,2,0,0,0,1,0,1,0,0,0,DESA
PDS-17293,3,1,1.0,2,2,2,4,3,3,1,0,0,2,0,1,1,1,3,DESA
PDS-3807,3,1,1.0,2,2,2,2,1,0,0,0,0,0,0,2,1,0,0,DESA
PDS-2035,1,1,1.0,2,2,0,4,2,1,0,0,0,0,0,0,1,0,0,DESA
PDS-13523,3,1,1.0,2,2,2,2,1,1,0,0,0,0,0,1,1,0,0,DESA
PDS-11008,3,1,1.0,2,1,2,8,3,1,0,0,0,1,1,1,0,0,0,DESA
PDS-20065,3,1,1.0,2,2,2,2,1,0,0,0,0,0,0,1,1,0,0,DESA
PDS-7569,3,1,1.0,2,2,2,2,3,2,0,0,0,0,2,1,0,0,0,DESA
PDS-4895,3,1,1.0,2,2,2,4,2,0,0,0,0,1,0,1,1,0,0,DESA
PDS-0627,3,1,1.0,5,2,2,2,2,1,0,0,0,0,0,1,1,0,0,DESA
PDS-3483,3,1,1.0,2,2,2,0,1,0,0,0,0,0,0,0,1,1,0,DESA
PDS-10439,1,1,1.0,5,2,2,10,4,1,0,0,0,1,0,1,1,0,0,DESA
PDS-17350,3,1,1.0,2,2,2,2,2,0,0,0,0,0,0,1,0,0,0,DESA
PDS-22273,3,1,1.0,5,2,2,4,8,1,0,0,0,1,0,3,1,0,0,DESA
PDS-17410,3,1,1.0,2,2,2,8,4,1,1,0,0,1,0,1,0,0,0,DESA
PDS-15356,3,1,1.0,2,1,1,24,9,4,2,0,0,3,1,4,0,0,0,DESA
PDS-2917,3,1,1.0,2,2,1,6,2,1,1,0,0,1,0,4,0,0,0,DESA
PDS-11655,3,1,1.0,2,2,2,4,3,1,1,0,0,0,0,1,2,0,1,DESA
PDS-0734,3,1,1.0,2,2,2,10,3,1,0,1,0,1,1,2,0,0,2,DESA
PDS-22131,3,1,1.0,2,2,2,4,4,1,0,0,0,1,1,2,1,1,0,DESA
PDS-6253,3,3,1.0,2,2,2,4,2,0,0,0,0,0,0,1,1,0,0,DESA
PDS-10424,3,3,1.0,2,2,0,4,2,0,0,0,0,1,3,1,0,3,0,KELURAHAN
PDS-19485,3,1,1.0,2,2,2,0,2,0,0,0,0,0,0,1,1,0,0,DESA
PDS-24326,3,1,1.0,2,2,2,4,2,1,0,0,0,1,1,1,1,0,0,DESA
PDS-17079,2,1,1.0,5,2,2,2,2,0,0,0,0,0,0,1,1,0,0,DESA
PDS-20767,3,1,1.0,2,2,2,4,8,2,1,0,0,1,2,0,1,0,0,DESA
PDS-15225,3,1,1.0,2,2,0,4,8,0,0,0,0,2,0,1,0,2,0,DESA
PDS-9953,3,6,1.0,2,2,1,12,6,3,2,0,1,0,5,4,0,2,0,KELURAHAN
PDS-8910,3,1,1.0,2,2,1,6,2,2,0,0,0,0,1,2,2,1,0,DESA
PDS-7108,3,1,1.0,2,2,2,2,2,1,0,0,0,0,0,0,1,0,0,DESA
PDS-16271,3,1,1.0,2,2,2,4,3,0,0,0,0,0,0,1,1,0,0,DESA
PDS-10463,1,1,1.0,5,2,2,6,2,0,0,0,0,0,0,2,2,0,0,DESA
PDS-16458,3,1,1.0,2,2,2,2,1,0,0,0,0,0,0,1,1,0,0,DESA
PDS-12180,3,1,1.0,2,2,2,4,3,2,0,0,0,1,0,0,1,0,0,KELURAHAN
PDS-20092,3,1,1.0,2,2,2,4,3,1,1,0,0,1,0,1,1,0,0,DESA
PDS-5103,3,1,1.0,2,2,0,6,2,1,1,0,0,0,0,0,0,0,0,DESA
PDS-19654,3,1,1.0,2,2,0,6,3,2,0,0,0,1,0,2,0,0,0,DESA
PDS-1109,1,1,0.9984301412872841,5,2,2,2,1,0,0,0,0,0,0,1,1,0,0,DESA
PDS-8529,3,1,1.0,2,2,0,4,2,1,0,0,0,1,0,1,0,0,0,DESA
PDS-11849,3,4,1.0,2,2,0,4,3,0,0,0,0,0,6,2,1,3,0,DESA
PDS-14852,3,1,1.0,2,2,0,4,2,0,0,0,0,0,0,1,1,0,0,DESA
PDS-3499,3,6,1.0,3,1,2,12,11,5,4,1,1,0,3,4,0,53,2,KELURAHAN
PDS-17687,3,1,1.0,2,2,1,11,3,2,2,1,0,0,1,3,0,2,0,DESA
PDS-4983,3,1,1.0,2,2,2,4,2,0,0,0,0,1,1,1,0,1,2,DESA
PDS-14751,3,7,1.0,2,2,2,2,1,0,0,0,0,0,0,1,1,0,0,DESA
PDS-12739,3,1,1.0,5,1,2,0,2,0,0,0,0,0,0,1,1,0,0,DESA
PDS-3753,3,6,1.0,2,2,2,8,1,1,0,0,0,1,2,2,1,5,0,KELURAHAN
PDS-4406,3,4,1.0,2,1,1,4,3,1,1,1,0,1,6,6,0,2,10,KELURAHAN
PDS-17423,3,1,0.9933774834437086,2,2,0,0,2,0,0,0,0,0,0,1,1,0,0,DESA
PDS-1347,3,3,1.0,2,2,0,14,5,2,0,0,1,0,2,7,2,0,0,DESA
PDS-17572,1,1,0.9713297083539298,5,2,2,18,6,2,1,0,0,1,1,4,0,0,0,DESA
PDS-11718,3,1,1.0,2,2,0,8,2,0,0,0,0,1,0,1,1,0,0,DESA
PDS-22675,3,1,1.0,2,2,2,6,3,0,1,1,0,1,2,1,0,4,0,KELURAHAN
PDS-24748,3,1,1.0,2,2,2,2,2,1,0,0,0,0,0,2,2,0,0,DESA
PDS-13974,3,1,1.0,2,2,2,2,3,0,0,0,0,1,0,1,0,0,0,DESA
PDS-7555,1,1,1.0,2,2,2,2,3,1,0,0,0,0,0,1,2,0,0,DESA
PDS-9363,3,1,1.0,2,2,2,2,1,0,0,0,0,0,0,2,0,0,0,DESA
PDS-11083,3,1,1.0,2,2,2,2,2,0,0,0,0,0,0,1,2,0,0,DESA
PDS-24065,3,1,1.0,3,2,2,16,4,4,1,0,0,0,2,2,0,2,0,DESA
PDS-8517,3,7,1.0,2,1,1,18,7,4,2,0,0,1,0,2,0,0,0,DESA
PDS-20002,3,1,1.0,2,2,2,7,3,1,1,0,0,0,3,2,0,2,0,DESA
PDS-5505,3,1,1.0,5,2,2,2,1,0,0,0,0,0,0,1,0,0,0,DESA
PDS-23954,2,1,1.0,3,2,2,4,1,0,0,0,0,0,0,0,0,0,0,DESA
PDS-8766,3,1,1.0,2,2,2,0,3,0,0,1,0,0,1,1,1,1,0,DESA
PDS-1490,3,1,0.9730967372638809,2,2,2,16,4,2,1,0,0,1,0,2,2,0,0,DESA
PDS-3994,3,1,1.0,2,2,2,8,2,1,1,0,0,0,0,0,2,0,0,DESA
PDS-11558,3,1,1.0,2,2,2,4,3,0,1,0,0,0,1,1,1,2,1,DESA
PDS-12089,3,1,1.0,2,2,2,10,7,3,3,0,0,1,2,2,1,1,1,DESA
PDS-1973,3,7,1.0,2,2,2,4,5,1,0,0,0,1,1,2,0,1,2,DESA
PDS-8038,3,1,1.0,2,2,2,2,2,0,0,0,0,0,0,2,2,0,0,DESA
PDS-9332,3,1,1.0,2,2,2,2,3,2,1,0,0,0,0,1,1,0,3,DESA
PDS-0641,3,1,1.0,2,2,1,2,1,0,0,0,0,0,0,1,1,0,0,DESA
PDS-18439,3,6,1.0,3,2,2,2,1,0,1,0,0,1,0,2,0,0,1,DESA
PDS-17709,3,1,0.9984164687252574,2,2,2,4,2,0,0,0,0,0,0,2,1,0,0,DESA
PDS-18477,3,1,1.0,2,2,2,0,2,0,0,0,0,0,0,0,1,0,0,DESA
PDS-19273,1,1,1.0,2,2,2,4,4,1,0,0,0,0,0,1,1,0,0,DESA
PDS-5688,3,7,1.0,2,1,1,6,13,3,4,0,2,0,10,2,0,3,1,DESA
PDS-7271,3,1,1.0,2,2,2,2,1,0,0,0,0,1,2,3,1,3,0,DESA
PDS-24693,1,1,1.0,5,2,1,2,3,0,0,0,0,0,0,1,0,0,0,DESA
PDS-20071,3,1,1.0,5,2,2,2,2,1,0,0,0,1,0,1,0,0,0,DESA
PDS-5585,3,4,1.0,2,2,1,4,3,0,0,0,0,0,2,0,0,2,1,KELURAHAN
PDS-19754,3,1,1.0,2,1,2,1,3,0,0,0,0,0,0,1,1,0,0,DESA
PDS-23692,3,1,1.0,2,2,2,6,3,1,1,0,0,1,0,2,0,0,0,DESA
PDS-17838,1,1,1.0,2,2,2,16,3,0,0,0,0,1,0,3,0,0,1,DESA
PDS-21504,3,1,1.0,2,2,2,4,1,0,0,0,0,0,0,1,1,0,0,DESA
PDS-23404,3,1,0.9968213604577241,2,2,2,6,3,1,0,0,0,0,0,2,1,0,0,DESA
PDS-2636,3,1,1.0,2,2,2,4,3,1,1,0,0,1,1,3,1,0,2,DESA
PDS-23401,1,1,1.0,2,2,2,20,5,3,3,0,0,1,0,2,0,0,0,DESA
PDS-5062,3,1,1.0,2,2,2,10,4,1,0,0,0,1,3,2,0,0,3,DESA
PDS-17682,3,1,1.0,2,2,2,2,1,0,0,0,0,0,0,1,1,0,0,DESA
PDS-13485,3,1,1.0,2,2,0,6,3,3,1,0,0,1,0,3,1,0,3,DESA
PDS-14317,3,1,1.0,2,2,2,10,4,1,1,0,0,0,1,2,2,0,0,DESA
PDS-6707,3,1,1.0,2,2,0,2,3,0,0,0,0,0,0,1,1,0,0,DESA
PDS-6550,1,1,1.0,2,1,1,14,7,2,1,0,0,1,1,1,1,0,2,DESA
PDS-21298,3,4,1.0,2,2,2,4,2,1,1,0,0,0,7,5,0,0,0,DESA
PDS-13643,3,1,1.0,2,2,2,6,2,1,0,0,0,1,0,1,0,0,0,DESA
PDS-16792,3,1,1.0,2,2,2,8,7,2,1,0,0,1,0,2,1,1,1,DESA
PDS-18116,3,3,1.0,2,1,1,2,3,1,0,0,0,1,2,2,0,0,0,DESA
PDS-11244,3,1,0.9889258028792912,2,2,2,6,2,0,0,0,0,0,0,1,1,0,0,DESA
PDS-1053,3,1,1.0,2,2,2,2,2,0,0,0,0,1,0,1,1,0,0,DESA
PDS-24896,3,1,1.0,2,2,2,10,6,3,1,0,0,1,0,1,0,2,0,DESA
PDS-10264,3,1,1.0,2,2,0,2,3,0,0,0,0,0,0,1,1,0,0,DESA
PDS-6600,2,1,0.9948096885813149,2,2,2,2,2,1,0,0,0,0,0,1,1,0,0,DESA
PDS-11661,3,1,1.0,2,2,2,24,9,6,5,0,0,0,0,1,2,0,0,DESA
PDS-19492,3,1,0.9002463054187192,5,2,1,4,5,2,0,0,0,0,0,1,1,0,0,DESA
PDS-19810,1,1,1.0,2,2,1,2,2,0,0,0,0,0,0,0,1,0,0,DESA
PDS-20922,1,3,1.0,2,2,2,10,3,1,1,0,0,1,0,1,1,0,0,DESA
PDS-16731,1,1,1.0,5,2,2,4,2,0,0,0,0,0,0,0,1,0,0,DESA
PDS-24947,1,1,1.0,2,2,2,4,4,2,0,0,0,0,0,1,0,0,0,DESA
PDS-8452,3,1,1.0,2,2,2,13,10,5,1,0,0,0,3,2,1,3,1,DESA
PDS-12679,3,1,1.0,2,2,2,6,4,0,0,0,0,0,0,1,1,1,0,DESA
PDS-6663,3,1,1.0,2,1,1,2,2,1,0,0,0,0,1,1,1,1,0,DESA
PDS-10085,3,7,1.0,3,1,1,6,6,5,3,0,0,0,5,1,0,5,5,KELURAHAN
PDS-0035,3,1,1.0,2,2,1,2,2,0,0,0,0,0,0,0,1,0,0,DESA
PDS-17105,1,1,1.0,2,2,2,0,2,1,0,0,0,1,0,1,1,0,0,DESA
PDS-21620,3,1,1.0,2,2,2,0,2,0,0,0,0,0,0,0,1,0,0,DESA
PDS-3367,3,1,1.0,2,2,2,2,2,0,0,0,0,0,0,1,1,0,0,DESA
PDS-9548,2,1,0.9975786924939467,5,2,2,2,3,1,0,0,0,0,0,1,1,0,0,DESA
PDS-7186,3,1,1.0,2,2,2,2,2,1,0,0,0,1,1,1,1,0,0,DESA
PDS-10447,2,3,1.0,2,1,2,16,5,4,2,0,0,1,5,5,0,1,0,DESA
PDS-4247,3,6,1.0,2,2,2,8,3,2,3,1,1,0,10,2,1,4,6,DESA
PDS-9432,3,1,1.0,2,2,1,0,1,1,0,0,0,0,0,1,1,0,0,DESA
PDS-17864,3,1,1.0,2,2,2,2,2,1,1,0,0,0,0,1,1,2,0,DESA
PDS-18474,3,1,1.0,2,2,2,0,2,0,0,0,0,1,0,1,0,0,0,DESA
PDS-14341,3,1,1.0,2,2,1,4,2,0,0,0,0,0,0,1,1,0,0,DESA
PDS-12311,3,1,1.0,2,2,2,2,1,0,0,0,0,0,0,1,1,0,0,DESA
PDS-12303,3,1,1.0,2,2,2,2,2,0,0,0,1,0,0,1,1,2,0,DESA
PDS-21339,1,1,1.0,5,2,2,10,4,1,1,0,0,2,3,2,0,2,2,DESA
PDS-5743,3,1,1.0,2,2,2,4,2,1,0,0,0,1,0,1,0,0,0,DESA
PDS-8605,3,1,1.0,2,2,0,6,4,2,0,0,0,0,1,2,1,3,1,DESA
PDS-0972,3,1,1.0,2,2,2,4,4,3,0,0,0,1,3,5,0,0,1,DESA
PDS-22204,3,1,1.0,2,2,2,2,2,0,0,0,0,0,0,0,2,0,0,DESA
PDS-13195,3,1,1.0,2,2,2,4,4,1,0,0,0,1,2,2,2,2,0,DESA
PDS-13827,3,1,1.0,2,2,0,0,3,1,0,0,0,0,0,0,2,0,0,DESA
PDS-24104,1,1,1.0,2,2,2,12,7,1,2,0,0,0,0,1,1,0,0,DESA
PDS-18167,3,4,1.0,2,2,1,14,4,1,1,1,0,0,1,2,0,1,1,DESA
PDS-19270,3,1,1.0,2,2,2,3,4,2,2,0,1,1,2,7,2,2,3,DESA
PDS-6419,1,1,1.0,5,2,2,8,4,0,0,0,0,0,0,1,1,0,0,DESA
PDS-7677,3,1,1.0,2,2,2,4,1,0,0,0,0,0,0,1,1,0,0,DESA
PDS-5517,3,1,1.0,2,2,2,2,1,0,0,0,0,0,0,1,2,0,0,DESA
PDS-7439,3,1,1.0,2,2,2,4,2,0,0,0,0,0,0,1,2,0,0,DESA
PDS-16258,3,1,1.0,2,1,1,2,2,2,1,0,0,0,1,1,0,3,0,DESA
PDS-8035,3,1,1.0,2,2,2,2,3,0,0,0,0,0,0,2,0,0,0,DESA
PDS-17804,1,1,1.0,2,2,2,0,1,0,0,0,0,0,0,0,1,0,0,DESA
PDS-6809,3,6,1.0,1,2,0,22,8,3,1,0,0,1,32,4,0,45,2,KELURAHAN
PDS-17204,1,1,1.0,2,1,2,4,8,5,3,0,0,1,0,1,1,0,0,DESA
PDS-1337,3,1,1.0,2,2,2,12,4,2,1,0,0,0,3,0,0,3,3,KELURAHAN
PDS-8365,3,4,1.0,2,2,2,6,2,0,1,0,0,0,2,1,1,2,0,KELURAHAN
PDS-14904,1,1,1.0,2,2,2,2,1,0,0,0,0,0,0,1,1,0,0,DESA
PDS-8376,3,1,1.0,2,2,2,4,2,0,0,0,0,0,0,0,1,0,0,DESA
PDS-3190,3,3,1.0,1,2,2,4,5,0,3,0,0,1,2,2,1,4,3,KELURAHAN
PDS-24397,3,1,1.0,2,2,2,2,0,1,0,0,0,0,0,2,3,0,0,DESA
PDS-9199,3,1,1.0,2,2,2,5,6,2,2,0,0,1,4,2,0,1,5,DESA
PDS-16147,3,1,1.0,2,2,0,0,4,0,0,0,0,1,0,1,1,0,0,DESA
PDS-1912,3,1,1.0,2,2,2,0,1,0,0,0,0,0,0,0,1,0,0,DESA
PDS-19515,1,1,1.0,2,2,1,6,2,0,1,0,0,1,4,1,2,2,0,DESA
PDS-11582,3,1,1.0,2,2,2,2,3,1,0,0,0,0,0,0,1,0,0,DESA
PDS-4058,3,1,1.0,2,2,0,2,1,2,0,0,0,0,0,1,2,0,0,DESA
PDS-12499,3,1,1.0,2,2,2,10,4,0,0,0,0,0,0,2,1,0,0,DESA
PDS-20538,3,4,1.0,2,2,2,10,3,2,0,0,0,1,6,2,1,0,2,KELURAHAN
PDS-7318,3,1,1.0,2,2,2,0,2,1,1,0,0,1,0,1,0,0,0,DESA
PDS-1604,1,1,1.0,2,2,2,2,1,1,0,0,0,0,0,0,2,0,0,DESA
PDS-8933,1,1,1.0,5,2,2,2,2,0,0,0,0,0,0,0,1,0,0,DESA
PDS-7970,3,1,1.0,2,2,2,2,2,1,1,0,0,0,1,1,1,0,0,DESA
PDS-3740,3,1,1.0,2,2,1,6,4,1,0,0,0,0,0,2,1,0,0,DESA
PDS-7299,3,4,1.0,2,2,0,2,2,0,0,0,0,0,1,3,1,0,0,DESA
PDS-3395,3,1,1.0,2,2,2,2,2,0,0,0,0,0,0,1,1,0,0,DESA
PDS-13372,3,6,1.0,3,2,2,4,9,6,6,0,0,1,10,7,0,9,1,KELURAHAN
PDS-15280,3,1,1.0,2,2,2,6,3,1,0,0,0,0,1,1,1,0,0,DESA
PDS-2534,3,1,1.0,2,2,2,2,3,0,0,0,0,0,0,1,1,0,0,DESA
PDS-9774,3,1,1.0,2,2,0,6,3,1,0,0,0,0,0,2,1,0,0,DESA
PDS-24829,3,1,1.0,2,2,0,5,2,1,1,0,0,0,0,1,2,0,0,DESA
PDS-3198,3,1,1.0,2,2,2,6,5,1,2,0,0,0,1,2,8,3,1,DESA
PDS-18838,3,1,1.0,2,2,2,2,2,0,0,0,0,0,0,1,1,0,0,DESA
PDS-21490,3,1,1.0,5,2,2,3,1,0,0,0,0,0,0,1,1,0,0,DESA
PDS-22592,3,3,1.0,2,2,0,12,4,2,0,0,1,0,7,0,1,8,2,DESA
PDS-22583,1,1,1.0,2,2,2,2,3,1,0,0,0,0,0,1,1,0,0,DESA
PDS-6715,3,1,1.0,2,2,2,12,7,2,2,0,0,1,0,2,0,0,0,DESA
PDS-22772,3,1,1.0,3,2,2,2,5,1,0,0,0,1,0,4,1,1,1,DESA
PDS-10827,3,1,1.0,2,2,0,6,2,0,0,0,0,0,0,1,1,1,0,DESA
PDS-24204,3,1,1.0,2,2,2,8,3,1,1,0,0,1,0,2,1,0,1,DESA
PDS-4706,3,1,1.0,2,2,2,2,1,0,0,0,0,1,0,1,0,0,0,DESA
PDS-23938,3,1,1.0,2,2,2,8,3,1,0,0,0,1,0,2,0,0,0,DESA
PDS-3844,3,1,1.0,2,2,1,14,3,2,2,0,0,0,1,2,0,3,1,DESA
PDS-3316,3,1,1.0,2,2,0,2,1,0,0,0,0,0,0,0,1,0,0,DESA
PDS-7885,3,1,0.9623430962343096,2,2,2,4,2,0,0,0,0,1,0,1,0,0,0,DESA
PDS-6563,3,1,1.0,2,2,0,6,10,3,2,0,0,0,0,4,1,0,0,DESA
PDS-0537,3,1,1.0,2,2,2,2,2,1,1,0,0,0,0,1,1,0,0,DESA
PDS-10167,3,1,1.0,2,2,2,8,2,1,3,0,0,1,1,2,2,1,2,DESA
PDS-4422,3,6,1.0,2,2,0,4,1,0,0,0,0,0,0,0,0,7,0,DESA
PDS-9150,3,1,1.0,2,2,2,2,1,0,0,0,0,0,2,1,2,2,0,DESA
PDS-4520,1,1,1.0,3,1,1,16,6,2,4,0,0,1,3,6,0,3,5,DESA
PDS-2210,3,1,1.0,2,2,2,4,2,0,0,0,0,0,0,1,2,0,0,DESA
PDS-6523,3,4,1.0,3,2,2,4,5,1,2,1,0,0,1,2,0,1,0,DESA
PDS-1645,3,1,1.0,2,2,2,2,0,2,0,0,0,0,0,1,1,0,0,DESA
PDS-6552,3,1,1.0,2,2,2,2,2,0,0,0,0,1,0,0,0,0,0,DESA
PDS-14205,3,1,1.0,2,2,1,6,3,1,0,0,0,0,0,1,1,0,0,DESA
PDS-20392,3,4,1.0,2,2,2,4,2,2,2,0,0,1,0,4,0,1,3,KELURAHAN
PDS-9531,3,1,1.0,2,2,2,2,2,0,0,0,0,0,0,1,1,0,0,DESA
PDS-3781,3,6,1.0,3,2,2,2,9,5,0,0,0,1,4,5,0,11,3,KELURAHAN
PDS-10095,3,1,1.0,2,2,1,8,4,2,6,0,0,1,0,4,1,0,2,DESA
PDS-18971,3,1,1.0,2,2,2,2,3,0,0,0,0,1,3,4,1,2,0,DESA
PDS-22241,3,1,1.0,5,2,1,2,2,0,0,0,0,1,0,1,1,0,0,DESA
PDS-5291,3,1,1.0,2,2,0,6,2,0,0,0,0,0,1,1,1,1,0,DESA
