id,topografi,pekerjaan_utama,prop_pln,bhn_bakar_masak,pemukiman_kumuh,pemukiman_bantaran,jml_paud_tk,jml_sd_sederajat,jml_smp_sederajat,jml_sma_sederajat,jml_akademi_pt,jml_rs_rsb,jml_puskesmas_pustu,jml_poli_dokter,jml_bersalin_bidan,jml_poskesdes_polindes,jml_dr_drg,jml_bank
PDS-1543,3,1,1.0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
PDS-1547,3,1,1.0,2,2,2,4,3,0,0,0,0,0,0,3,1,0,0
PDS-1550,3,2,1.0,2,2,2,2,1,0,0,0,0,0,0,1,2,0,0
PDS-1552,3,1,1.0,2,2,2,2,1,0,0,0,0,0,0,1,1,0,0
PDS-1557,1,1,1.0,5,2,0,2,1,0,0,0,0,0,0,1,0,0,0
PDS-1561,3,4,1.0,2,2,2,10,4,2,2,0,0,1,2,5,1,0,4
PDS-1582,3,1,1.0,2,2,2,2,1,0,0,0,0,1,1,0,0,2,0
PDS-1586,3,1,1.0,2,2,1,2,2,0,0,0,0,0,0,1,1,0,0
PDS-1590,3,1,0.9986684420772304,2,2,2,2,2,1,1,0,0,1,0,3,0,0,0
PDS-1592,3,1,1.0,2,2,0,0,1,0,1,0,0,0,0,1,0,0,0
PDS-1606,3,4,1.0,1,2,0,22,6,1,0,0,0,0,7,4,1,3,3
PDS-1608,3,1,1.0,2,2,2,8,6,1,1,0,0,1,0,2,0,0,0
PDS-1620,1,1,1.0,2,2,2,2,2,0,0,0,0,1,0,1,1,0,0
PDS-1623,3,6,1.0,2,1,2,3,8,5,4,1,1,0,7,1,0,8,1
PDS-1626,3,4,1.0,2,2,2,16,14,4,6,0,0,1,8,4,1,9,11
PDS-1628,3,1,1.0,2,1,0,12,6,4,4,0,0,1,3,1,2,3,1
PDS-1629,1,1,1.0,5,2,2,4,2,2,0,0,0,0,0,0,1,0,0
PDS-1630,3,1,1.0,2,2,2,2,1,0,0,0,0,0,0,1,1,0,0
PDS-1631,3,1,1.0,2,2,2,2,2,1,1,0,0,0,0,1,1,0,0
PDS-1634,3,1,1.0,3,2,2,2,3,1,0,0,0,0,1,1,2,2,3
PDS-1637,3,1,1.0,2,2,0,0,2,0,0,0,0,0,0,1,1,0,0
PDS-1638,1,1,1.0,2,2,1,2,6,1,1,0,0,0,0,1,1,0,0
PDS-1639,3,1,1.0,2,1,2,2,2,0,0,0,0,0,0,1,0,0,0
PDS-1646,1,1,1.0,2,2,2,2,1,0,1,0,0,0,0,2,0,0,0
PDS-1647,3,3,1.0,2,2,0,6,3,0,0,0,1,0,2,3,1,0,0
PDS-1652,3,1,0.9960079840319361,2,2,1,6,3,1,0,0,0,0,0,1,1,0,0
PDS-1668,3,1,1.0,2,2,2,4,4,1,0,0,0,0,0,1,1,0,0
PDS-1674,3,1,1.0,2,2,2,4,2,0,0,0,0,0,0,0,1,0,0
PDS-1679,3,1,1.0,2,2,2,8,9,1,0,0,0,1,1,3,1,0,0
PDS-1680,3,1,1.0,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0
PDS-1683,3,1,1.0,2,2,0,6,4,0,0,0,0,0,1,1,1,0,0
PDS-1686,3,1,1.0,2,2,1,4,2,0,0,0,0,1,0,1,0,0,0
PDS-1696,1,1,1.0,2,2,2,4,1,1,1,0,0,1,0,0,0,0,0
PDS-1697,3,1,1.0,2,2,2,4,2,2,1,0,2,1,2,1,2,4,1
PDS-1701,3,7,1.0,5,2,2,2,3,0,0,0,0,0,0,3,0,0,0
PDS-1709,3,1,1.0,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0
PDS-1718,3,1,0.9839055793991416,2,2,2,2,3,0,0,0,0,0,0,1,1,0,0
PDS-1725,1,1,0.9990917347865577,2,2,2,8,3,0,0,0,0,0,0,2,1,0,0
PDS-1728,3,3,1.0,2,2,1,0,2,1,0,1,0,0,1,1,1,1,0
PDS-1734,3,1,1.0,2,2,1,4,3,0,0,0,0,1,1,0,1,3,0
PDS-1735,1,1,1.0,2,2,0,2,1,0,0,0,0,0,0,0,1,0,0
PDS-1736,3,4,1.0,2,2,2,2,2,1,0,0,0,0,2,3,1,3,0
PDS-1743,1,1,1.0,2,2,0,2,1,0,0,0,0,0,0,1,1,0,0
PDS-1751,3,1,1.0,2,2,2,10,6,2,1,0,0,0,0,2,0,2,1
PDS-1754,3,1,1.0,5,2,2,8,5,1,1,0,0,0,0,2,1,0,0
PDS-1757,3,1,0.9992019154030327,2,2,2,0,3,0,0,0,0,1,0,1,1,0,0
PDS-1758,3,1,1.0,2,2,2,0,1,1,0,0,0,0,0,0,0,0,0
PDS-1760,3,1,1.0,2,2,2,8,6,4,5,0,1,0,2,2,1,2,9
PDS-1762,1,1,0.9947145877378436,2,2,2,6,3,1,0,0,0,0,0,1,1,0,0
PDS-1763,3,1,1.0,5,2,2,6,2,1,0,0,0,1,0,2,0,0,0
PDS-1764,3,1,1.0,5,2,2,0,3,0,0,0,0,0,0,1,1,0,0
PDS-1773,3,3,1.0,2,2,2,4,6,2,0,0,1,1,3,4,0,3,0
PDS-1775,2,1,0.9002647837599294,2,2,2,6,3,1,0,0,0,0,0,1,1,0,0
PDS-1779,3,1,1.0,2,1,2,6,2,1,0,0,0,0,0,1,2,0,0
PDS-1793,3,1,1.0,2,2,2,10,4,1,1,0,0,0,1,1,1,0,0
PDS-1799,1,1,0.8745098039215686,2,2,2,2,2,1,0,0,0,1,0,1,1,0,0
PDS-1803,3,1,1.0,5,2,0,4,2,1,1,0,0,0,0,1,2,0,0
PDS-1807,3,1,1.0,2,2,2,2,1,0,0,0,0,0,0,1,1,0,0
PDS-1811,3,1,1.0,3,2,2,6,3,2,2,0,0,0,1,4,1,1,0
PDS-1814,3,1,1.0,2,2,0,0,2,0,0,0,0,1,0,1,1,0,0
PDS-1817,3,1,1.0,2,2,2,4,3,1,0,0,0,1,0,1,0,0,0
PDS-1820,1,1,1.0,5,2,2,2,1,0,0,0,0,1,0,0,0,0,0
PDS-1824,1,1,1.0,5,2,1,4,2,0,0,0,0,1,0,1,1,0,0
PDS-1827,3,1,1.0,2,2,2,8,2,1,0,0,0,1,1,0,0,2,0
PDS-1829,3,1,1.0,2,2,2,10,3,2,3,0,0,0,0,1,1,0,0
PDS-1843,3,1,1.0,2,2,2,4,2,0,0,0,0,1,0,2,0,0,0
PDS-1849,3,1,1.0,2,2,2,2,2,0,1,0,0,0,0,2,1,0,0
PDS-1853,3,3,1.0,2,2,2,4,1,0,0,0,0,0,0,2,1,0,0
PDS-1855,3,4,1.0,2,2,0,2,2,3,5,0,0,0,4,1,0,2,4
PDS-1856,3,1,1.0,2,2,0,2,2,0,0,0,0,0,1,4,0,0,0
PDS-1857,3,3,1.0,2,2,2,6,2,2,2,0,0,0,2,4,1,2,0
PDS-1864,3,1,1.0,2,1,2,2,4,1,0,0,0,1,1,1,1,1,0
PDS-1869,3,1,1.0,2,2,2,2,3,2,1,0,0,1,3,4,0,1,1
PDS-1876,3,4,1.0,2,2,2,4,3,2,0,0,0,0,2,0,1,2,0
PDS-1882,1,1,1.0,2,2,1,2,1,1,2,0,0,1,1,2,1,2,2
PDS-1893,3,4,1.0,2,2,2,6,12,4,5,5,6,2,1,1,0,6,8
PDS-1896,3,1,1.0,2,2,1,6,5,1,2,0,0,0,0,1,1,0,0
PDS-1899,3,1,1.0,2,2,2,8,3,1,1,0,0,0,0,2,3,0,0
PDS-1900,3,1,1.0,2,2,2,2,3,1,0,0,0,1,0,1,0,0,0
PDS-1907,3,1,1.0,2,2,2,4,3,2,1,0,0,1,2,3,0,1,1
PDS-1908,3,1,1.0,2,2,2,6,3,0,0,0,0,1,0,1,0,2,0
PDS-1909,3,1,1.0,2,2,1,2,3,0,0,0,0,0,0,1,1,0,0
PDS-1914,3,3,1.0,1,2,2,4,7,2,2,0,1,1,0,3,0,0,2
PDS-1915,3,1,1.0,2,2,2,4,1,0,0,0,0,0,0,1,1,0,0
PDS-1918,1,3,1.0,2,1,2,20,5,0,0,0,0,2,8,4,0,4,0
PDS-1921,3,4,1.0,2,2,0,4,1,1,0,0,1,1,5,1,0,2,0
PDS-1926,3,3,1.0,2,1,0,4,4,0,0,0,0,0,1,2,0,0,0
PDS-1931,3,3,1.0,2,1,2,18,3,0,1,0,0,0,4,3,0,0,0
PDS-1932,3,6,1.0,2,1,2,2,5,2,2,0,0,1,4,2,0,18,0
PDS-1933,3,3,1.0,2,2,2,2,4,1,0,0,0,0,1,2,2,0,0
PDS-1934,2,1,1.0,5,2,2,3,4,0,0,0,0,0,0,0,1,0,0
PDS-1937,3,4,1.0,2,2,1,4,7,2,0,0,0,2,4,1,0,0,6
PDS-1940,3,1,1.0,5,2,2,8,13,5,3,0,0,0,0,1,2,0,0
PDS-1943,3,7,1.0,2,2,2,2,2,0,1,1,0,0,0,2,1,0,0
PDS-1949,3,3,1.0,2,1,1,8,5,1,1,0,0,1,4,0,0,7,3
PDS-1959,3,1,1.0,2,2,1,2,1,0,0,0,0,0,0,2,1,0,0
PDS-1961,2,1,1.0,5,2,1,4,2,0,0,0,0,1,0,1,0,0,0
PDS-1970,3,7,1.0,2,2,2,2,2,0,2,1,0,0,2,2,1,3,0
PDS-1971,3,6,1.0,2,2,2,9,5,1,2,1,1,0,4,2,1,3,2
PDS-1975,1,1,1.0,5,2,0,2,1,1,0,0,0,0,0,1,1,0,0
PDS-1981,1,1,1.0,5,2,1,4,2,1,1,0,0,0,0,1,1,0,0
PDS-1987,1,1,1.0,5,2,2,0,1,1,0,0,0,0,0,1,0,0,0
PDS-1989,3,1,1.0,2,2,2,2,2,0,0,0,0,1,0,0,1,0,0
PDS-1991,3,1,1.0,2,2,1,2,3,2,2,0,0,1,0,1,0,0,1
PDS-1994,3,3,1.0,2,2,2,6,1,0,0,0,0,0,3,1,1,17,2
PDS-1999,3,1,1.0,2,2,1,2,2,0,1,0,0,0,0,1,1,0,0
PDS-2006,3,4,1.0,2,1,0,26,13,5,3,1,2,1,6,5,0,9,4
PDS-2008,3,3,1.0,2,2,2,3,2,1,0,0,0,0,0,1,1,0,0
PDS-2012,3,1,1.0,3,2,1,2,2,0,0,0,0,1,0,1,0,0,0
PDS-2015,3,1,1.0,2,2,2,4,2,2,2,0,0,0,0,1,1,0,0
PDS-2024,3,3,1.0,2,2,2,4,2,3,2,0,0,0,1,4,0,0,0
PDS-2028,3,1,1.0,2,2,2,2,3,2,1,0,0,0,1,0,0,0,4
PDS-2033,3,1,1.0,2,2,2,6,2,1,0,0,0,0,1,1,2,10,0
PDS-2034,3,1,1.0,2,2,2,6,3,2,3,0,0,1,2,2,0,0,1
PDS-2045,3,1,1.0,3,2,2,8,14,4,3,0,0,1,0,5,0,0,0
PDS-2049,3,1,1.0,2,2,2,4,3,0,0,0,0,0,0,2,1,0,0
PDS-2050,3,1,1.0,2,2,2,8,3,0,0,0,0,1,0,1,0,1,0
PDS-2051,3,6,1.0,2,1,2,6,1,0,0,0,0,0,2,3,2,1,0
PDS-2065,3,1,1.0,2,2,0,0,1,0,0,0,0,0,0,1,1,0,0
PDS-2072,3,1,1.0,2,2,2,6,2,1,0,0,0,0,0,2,0,0,0
PDS-2080,3,6,1.0,2,2,0,2,1,0,0,0,0,0,0,2,1,0,0
PDS-2083,1,1,1.0,2,2,0,2,1,1,0,0,0,0,0,1,1,0,0
PDS-2093,3,1,0.998406374501992,2,2,2,4,3,0,0,0,0,0,0,3,1,0,0
PDS-2094,1,1,1.0,5,2,1,2,2,1,1,0,0,0,0,0,1,0,0
PDS-2097,3,1,1.0,2,2,2,2,6,4,2,0,0,1,0,0,2,0,0
PDS-2098,3,1,1.0,2,2,2,2,2,0,0,0,0,0,0,1,1,0,0
PDS-2101,3,4,1.0,2,1,2,2,2,1,2,0,0,0,7,0,0,4,3
PDS-2104,1,1,1.0,2,2,2,18,6,1,2,0,0,1,0,0,0,0,0
PDS-2105,3,1,1.0,2,2,2,2,2,0,0,0,0,0,0,1,1,0,0
PDS-2106,3,4,1.0,2,2,1,2,3,1,1,0,0,1,0,1,0,0,0
PDS-2107,3,1,1.0,2,2,2,6,2,3,2,0,0,0,2,2,2,1,0
PDS-2114,1,1,1.0,2,2,2,0,1,0,0,0,0,0,0,1,0,0,0
PDS-2117,1,1,1.0,2,2,2,8,4,1,0,0,0,1,1,1,0,0,1
PDS-2121,1,1,1.0,2,2,2,6,4,1,0,0,0,1,0,1,1,0,0
PDS-2126,1,1,1.0,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0
PDS-2138,1,3,1.0,2,2,1,2,10,2,2,0,0,1,0,4,0,0,0
PDS-2140,3,1,1.0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
PDS-2144,1,1,0.9841521394611727,2,2,2,18,4,2,1,0,0,1,0,1,2,0,0
PDS-2152,3,4,1.0,2,2,2,14,9,3,1,0,1,1,5,3,1,8,8
PDS-2159,3,1,1.0,2,2,2,2,1,0,0,0,0,1,0,0,1,0,0
PDS-2160,3,1,1.0,2,2,2,2,2,1,0,0,0,0,1,1,1,0,0
PDS-2170,3,1,1.0,2,2,2,8,5,1,0,0,0,1,1,3,1,1,2
PDS-2177,3,1,1.0,2,2,0,4,2,0,0,0,0,1,1,2,1,0,0
PDS-2180,3,7,1.0,2,2,2,2,2,0,0,0,0,0,0,2,1,0,1
PDS-2188,3,3,1.0,2,2,2,2,3,0,0,0,0,0,0,1,0,2,0
PDS-2191,3,1,1.0,3,2,2,6,4,0,0,0,0,0,0,1,1,0,0
PDS-2193,3,1,0.9979633401221996,2,2,2,0,3,0,0,0,0,1,0,2,1,0,0
PDS-2194,3,1,1.0,2,2,0,6,2,0,0,0,0,0,0,2,1,0,0
PDS-2197,3,1,1.0,2,2,0,6,3,1,0,0,0,0,0,2,4,0,0
PDS-2199,3,6,1.0,2,2,2,0,6,4,5,0,1,0,9,3,1,11,3
PDS-2201,3,1,1.0,2,2,0,2,2,0,0,0,0,0,1,1,2,0,0
PDS-2205,1,1,1.0,2,1,0,18,1,1,0,0,0,0,0,2,2,0,0
PDS-2218,3,3,1.0,2,1,0,12,5,3,2,0,0,0,2,1,0,2,0
PDS-2220,3,1,1.0,2,2,2,2,2,0,0,0,0,1,0,2,1,0,0
PDS-2225,3,1,1.0,2,2,1,6,7,0,0,0,0,2,1,3,2,0,0
PDS-2231,3,3,1.0,2,2,2,8,3,0,0,0,0,0,1,1,1,1,0
PDS-2243,3,1,1.0,2,2,0,2,1,1,1,0,0,0,1,0,1,1,0
PDS-2244,3,1,1.0,2,2,2,2,1,0,0,0,0,0,0,1,2,0,0
PDS-2258,3,3,1.0,3,2,1,12,4,2,1,0,2,0,3,2,1,0,2
PDS-2262,3,1,1.0,2,2,2,2,2,0,0,0,0,0,1,2,2,0,0
PDS-2279,3,1,1.0,2,2,2,4,5,3,3,0,0,1,0,2,1,0,0
PDS-2283,1,1,1.0,5,2,0,4,2,0,0,0,0,0,0,1,1,0,0
PDS-2286,1,1,1.0,5,2,2,2,4,1,0,0,0,0,0,1,1,0,0
PDS-2290,3,1,1.0,2,1,0,0,1,1,0,0,0,0,0,1,1,0,0
PDS-2293,3,3,1.0,3,1,1,10,2,1,0,0,0,0,8,1,1,1,3
PDS-2295,3,4,1.0,2,2,1,8,5,3,1,0,0,0,1,3,0,2,2
PDS-2296,3,1,1.0,2,2,0,2,1,0,0,0,0,1,0,1,0,0,0
PDS-2308,3,1,0.8712288447387785,2,2,1,4,4,2,2,0,0,0,0,9,0,0,0
PDS-2328,3,4,1.0,2,2,2,6,3,1,0,0,0,0,1,1,1,1,0
PDS-2331,3,1,1.0,2,2,2,6,5,1,1,0,0,1,1,2,1,1,1
PDS-2337,3,3,1.0,2,2,1,2,2,0,0,0,0,1,2,1,0,2,0
PDS-2344,1,1,1.0,2,2,2,10,5,2,1,0,0,1,0,1,0,0,0
PDS-2353,3,4,1.0,2,2,1,20,10,9,5,1,1,0,12,21,0,9,0
PDS-2354,3,4,1.0,2,2,2,2,2,1,0,0,1,1,4,0,1,7,3
PDS-2357,3,1,1.0,2,2,2,4,2,0,0,0,0,0,0,1,1,0,0
PDS-2366,3,3,1.0,2,2,2,4,3,1,0,0,0,0,1,1,1,7,0
PDS-2369,3,1,1.0,2,2,2,2,2,0,0,0,0,1,0,1,0,0,0
PDS-2377,3,1,1.0,2,2,0,0,2,0,0,0,0,1,0,0,1,0,0
PDS-2379,3,1,1.0,2,2,2,2,3,1,0,0,0,1,1,1,0,1,1
PDS-2383,3,1,1.0,2,2,2,6,3,1,0,0,0,0,0,0,0,0,0
PDS-2385,3,1,1.0,2,1,2,2,4,1,1,0,0,0,0,2,0,0,0
PDS-2386,2,1,1.0,2,2,2,4,3,1,0,0,0,0,0,0,1,0,1
PDS-2397,3,1,1.0,5,2,2,6,5,2,0,0,0,1,2,1,1,1,0
PDS-2412,3,3,1.0,2,2,2,4,4,2,0,0,0,1,1,2,0,0,0
PDS-2422,1,1,1.0,2,2,2,2,3,0,0,0,0,1,0,1,1,0,0
PDS-2425,3,1,1.0,3,2,0,2,2,0,0,0,0,0,0,2,1,0,0
PDS-2427,3,1,1.0,2,2,2,10,7,2,0,0,0,1,2,6,1,5,1
PDS-2428,3,1,1.0,2,2,1,2,2,0,0,0,0,1,0,4,1,0,1
PDS-2429,3,6,1.0,2,2,2,4,1,0,0,1,0,0,1,0,1,1,0
PDS-2431,1,1,1.0,2,2,2,1,2,1,0,0,0,0,0,2,2,0,0
PDS-2434,1,1,1.0,2,2,2,2,2,0,0,0,0,0,1,1,1,0,0
PDS-2438,1,1,1.0,2,2,1,4,4,0,0,0,0,0,0,1,1,0,2
PDS-2441,3,1,1.0,2,2,2,4,2,0,0,0,0,0,0,1,1,0,0
PDS-2444,3,1,1.0,2,2,2,4,2,1,0,0,0,0,0,1,1,0,0
PDS-2452,3,6,1.0,2,2,2,5,2,1,1,1,0,1,3,1,0,5,2
PDS-2455,3,1,1.0,2,2,0,2,1,0,0,0,0,0,0,1,1,0,0
PDS-2462,3,1,1.0,2,2,2,0,2,0,0,0,0,0,0,1,1,0,0
PDS-2469,3,1,1.0,5,2,2,2,1,0,0,0,0,0,0,1,2,0,0
PDS-2470,3,1,1.0,2,2,2,10,3,1,2,0,0,1,4,3,0,3,2
PDS-2473,3,1,1.0,2,2,2,6,5,1,1,0,0,1,0,5,2,0,0
PDS-2476,3,1,1.0,2,2,0,2,5,1,0,0,0,1,0,0,0,0,0
PDS-2480,3,1,0.9848308051341891,2,2,2,2,2,1,0,0,0,1,1,1,1,0,2
PDS-2483,3,4,1.0,2,2,0,11,4,3,4,0,0,1,4,4,0,2,0
PDS-2490,3,1,1.0,2,1,2,4,4,1,1,0,0,0,1,2,1,0,0
PDS-2491,3,1,1.0,2,2,2,2,3,0,0,0,0,0,2,4,1,2,0
PDS-2492,3,1,1.0,2,2,2,2,3,2,1,0,0,0,2,1,1,2,2
PDS-2495,1,1,1.0,5,2,0,6,4,2,1,0,0,1,0,2,0,0,0
PDS-2503,3,1,1.0,2,2,2,3,1,0,0,0,0,0,0,1,1,0,0
PDS-2521,1,3,1.0,5,2,2,2,2,0,0,0,0,0,0,0,1,0,0
PDS-2525,3,1,1.0,2,2,2,10,2,0,0,0,0,0,0,1,1,0,0
PDS-2531,3,1,1.0,2,2,2,2,3,0,1,0,0,1,0,1,0,2,0
PDS-2536,3,1,1.0,2,2,1,4,2,1,1,0,0,1,1,5,0,3,0
PDS-2540,3,1,1.0,2,1,1,6,4,3,1,0,0,1,0,3,1,1,0
PDS-2552,3,1,1.0,2,2,0,2,2,1,1,0,0,0,0,1,0,1,0
PDS-2556,3,1,0.9531051964512041,2,2,2,2,2,1,0,0,0,0,0,1,1,0,0
PDS-2558,3,1,1.0,2,2,2,10,4,2,3,0,0,1,3,2,1,0,1
PDS-2564,3,1,1.0,2,2,0,6,6,1,1,0,0,1,0,2,2,0,0
PDS-2569,3,1,1.0,2,2,2,2,2,0,0,0,0,0,0,1,1,0,0
PDS-2574,2,1,1.0,2,2,2,6,4,0,0,0,0,0,0,1,1,0,0
PDS-2582,3,1,0.9959349593495935,3,2,2,6,4,0,0,0,0,0,1,2,1,1,1
PDS-2591,3,1,1.0,2,2,0,2,1,0,0,0,0,1,0,1,0,0,0
PDS-2592,3,6,1.0,2,2,2,2,7,3,4,1,2,2,4,3,0,4,5
PDS-2598,3,1,1.0,2,2,1,6,4,1,0,0,0,0,0,1,0,0,0
PDS-2600,3,1,1.0,2,2,2,2,2,1,1,0,0,0,0,1,1,1,0
PDS-2601,3,1,1.0,2,1,1,6,4,3,0,0,0,0,4,1,2,0,0
PDS-2611,3,1,1.0,2,2,2,10,2,0,1,0,0,1,2,1,0,0,0
PDS-2613,3,3,1.0,2,2,0,4,3,3,1,0,0,0,1,2,0,1,0
PDS-2619,3,1,1.0,5,2,1,4,2,1,1,0,0,1,0,2,2,0,0
PDS-2633,3,1,1.0,5,2,1,2,3,1,1,0,0,0,0,2,0,0,0
PDS-2643,3,1,1.0,2,2,2,2,2,0,0,0,0,1,0,1,1,0,0
PDS-2644,3,1,1.0,2,2,2,0,1,0,0,0,0,0,0,1,1,0,0
PDS-2659,3,4,1.0,2,2,2,4,2,1,0,0,0,0,2,2,2,2,0
PDS-2660,1,1,1.0,2,2,2,2,3,0,0,0,0,1,1,2,1,2,0
PDS-2661,3,1,1.0,2,2,2,2,4,0,0,0,0,1,2,1,1,1,0
PDS-2666,3,1,1.0,2,2,1,6,5,0,0,0,0,1,2,3,1,1,1
PDS-2668,3,1,1.0,2,2,2,8,5,3,1,0,0,1,1,1,0,2,2
PDS-2669,3,1,1.0,2,2,2,4,1,0,1,0,0,0,0,2,0,0,0
PDS-2675,3,1,1.0,3,2,2,2,2,0,0,0,0,0,1,3,1,1,0
PDS-2691,3,1,1.0,2,2,2,10,3,1,0,0,0,1,0,1,0,0,0
PDS-2694,3,1,1.0,2,2,2,2,3,0,1,0,0,1,0,1,0,0,0
PDS-2696,3,1,1.0,2,1,2,4,6,2,0,0,0,1,1,3,0,0,0
PDS-2697,3,1,1.0,2,2,2,4,2,0,0,0,0,1,0,1,0,0,0
PDS-2701,3,1,1.0,2,2,2,2,2,0,1,0,0,0,0,1,1,0,0
PDS-2709,3,3,1.0,2,2,2,8,3,1,1,0,0,0,2,0,1,0,0
PDS-2712,1,1,1.0,5,2,2,2,7,2,1,0,0,1,2,2,0,0,4
PDS-2718,3,1,1.0,2,2,2,0,1,0,0,0,0,0,0,0,1,0,1
PDS-2720,3,1,1.0,2,2,0,2,2,1,0,0,0,1,0,1,1,0,0
PDS-2721,3,1,1.0,5,2,0,0,1,1,0,0,0,0,0,1,1,0,0
PDS-2736,3,1,1.0,2,2,0,2,3,2,1,0,0,0,1,1,2,1,0
PDS-2739,3,1,1.0,2,2,0,6,3,0,0,0,0,0,0,1,1,0,0
PDS-2746,3,4,1.0,2,2,2,1,6,1,2,0,0,0,1,2,0,3,5
PDS-2748,3,1,1.0,2,2,2,2,2,0,0,0,0,0,1,1,1,1,0
PDS-2750,3,4,0.9977863862755949,3,1,0,0,3,1,1,1,0,0,2,2,0,2,0
PDS-2758,3,1,1.0,2,2,2,8,4,1,0,0,0,1,2,2,1,3,1
PDS-2762,1,1,1.0,2,2,2,6,2,1,0,0,0,0,0,1,1,0,0
PDS-2764,1,1,1.0,2,2,1,6,3,0,0,0,0,0,1,0,1,0,0
PDS-2776,3,1,1.0,2,2,2,2,1,0,0,0,0,0,0,2,1,0,0
PDS-2780,3,6,1.0,2,2,0,2,0,1,0,1,0,0,1,0,0,1,0
PDS-2781,1,1,1.0,2,1,1,16,5,3,1,0,0,1,0,1,0,0,0
PDS-2787,3,4,1.0,2,1,2,4,3,1,1,0,1,2,4,1,0,12,5
PDS-2788,3,1,1.0,2,2,2,6,6,5,3,0,0,0,0,2,0,0,0
PDS-2801,3,1,1.0,2,2,2,6,3,1,0,0,0,0,0,1,1,0,0
PDS-2809,3,4,1.0,2,1,2,2,2,0,0,0,0,1,3,0,0,4,1
PDS-2812,3,1,1.0,2,2,2,2,2,1,1,0,0,0,0,1,1,0,0
PDS-2818,3,1,1.0,5,2,2,2,1,0,0,0,0,0,0,0,1,0,0
PDS-2828,3,1,0.9992289899768697,2,2,2,2,6,0,1,0,0,0,1,1,1,2,1
PDS-2829,3,1,1.0,2,2,0,5,6,2,2,1,1,1,1,3,1,0,2
PDS-2833,3,3,1.0,3,2,2,4,2,1,0,0,0,1,1,2,0,3,0
PDS-2840,1,1,1.0,2,2,2,6,4,2,0,0,0,0,0,1,1,0,0
PDS-2845,3,1,1.0,2,2,2,6,4,1,0,0,0,1,0,1,1,1,0
PDS-2850,3,3,1.0,2,2,2,2,5,4,3,0,0,1,2,8,0,4,0
PDS-2851,3,1,1.0,2,2,2,14,2,1,0,0,0,1,1,2,0,7,4
PDS-2853,3,1,1.0,2,2,0,4,2,0,0,0,0,1,0,1,0,0,0
PDS-2855,3,4,1.0,2,2,2,4,9,5,6,0,2,1,5,8,0,24,4
PDS-2864,3,4,1.0,2,1,1,24,6,2,1,1,0,2,7,0,1,11,3
PDS-2867,3,1,1.0,2,2,2,2,4,1,0,0,0,1,1,2,1,0,0
PDS-2870,3,1,0.9986449864498645,2,2,2,0,6,2,1,0,0,1,1,3,1,1,2
PDS-2872,3,1,1.0,5,2,2,2,2,0,0,0,0,1,0,2,1,0,0
PDS-2876,3,1,1.0,2,2,1,0,2,0,0,0,0,1,0,0,0,0,2
PDS-2891,3,1,1.0,2,2,2,4,2,0,0,0,0,0,0,1,1,0,0
PDS-2892,3,1,1.0,2,2,1,4,2,0,1,0,0,1,1,0,0,0,0
PDS-2896,3,1,1.0,2,2,1,3,1,2,0,0,0,0,1,1,0,1,1
PDS-2912,3,3,1.0,3,2,2,4,3,4,1,0,6,1,13,10,1,17,1
PDS-2915,1,1,1.0,2,2,2,2,2,0,0,0,0,0,0,2,1,0,0
PDS-2921,3,1,1.0,2,2,2,4,1,0,0,0,0,0,0,2,1,0,0
PDS-2943,3,3,1.0,2,1,0,10,2,2,2,2,1,0,1,3,7,2,1
PDS-2952,3,1,1.0,5,2,1,2,1,0,0,0,0,0,0,0,1,0,0
PDS-2962,1,1,1.0,5,2,2,10,5,2,0,0,0,1,2,1,2,0,0
PDS-2963,3,1,1.0,2,2,2,12,5,2,3,0,0,0,0,1,1,0,1
PDS-2965,3,1,1.0,2,2,1,2,2,0,0,0,0,0,0,1,1,0,0
PDS-2968,3,1,1.0,2,2,2,4,2,0,0,0,0,0,0,2,1,0,0
PDS-2970,3,3,1.0,2,2,2,2,5,1,1,0,0,0,1,2,1,2,0
PDS-2973,3,1,1.0,2,2,2,0,8,2,2,0,1,1,3,0,1,5,5
PDS-2976,3,4,1.0,2,1,1,6,4,3,0,0,1,0,16,1,0,2,1
PDS-2984,3,1,1.0,2,2,2,4,1,0,0,0,0,0,0,0,2,0,0
PDS-2986,3,1,1.0,3,2,2,2,1,0,0,0,0,1,0,1,0,0,0
PDS-2990,3,1,1.0,3,2,1,0,3,2,1,0,0,1,0,0,0,0,0
PDS-2995,3,1,1.0,2,2,2,2,5,2,1,0,0,0,3,1,1,2,0
PDS-3005,3,1,1.0,2,2,2,2,2,0,0,0,0,0,0,1,0,0,0
PDS-3006,3,1,1.0,2,2,2,4,1,1,0,0,0,0,0,1,2,0,0
PDS-3010,3,1,1.0,3,2,2,12,8,1,4,0,0,1,9,12,0,8,1
PDS-3021,2,1,1.0,2,2,1,2,1,0,0,0,0,1,0,1,2,0,0
PDS-3029,3,3,1.0,2,2,2,2,2,0,0,0,0,0,0,2,1,0,0
PDS-3041,3,1,0.9998267198059262,2,2,2,8,9,4,2,0,0,1,5,5,0,6,3
PDS-3042,3,1,1.0,2,2,0,6,3,1,1,0,0,0,2,2,4,1,0
